ID; NumComplains; hour_id; LCID; RACH_Setup_Completion_Success_Rate_AVG; Total_RRC_Connection_Setup_Success_Ratio_AVG; Total_RRC_Connection_Re_establishment_Success_Ratio_AVG; Radio_Bearer_Success_Ratio_AVG; ERAB_SetupSR_AVG; HO_Success_Ratio_intra_eNB_AVG; Average_CQI_AVG; Radio_Bearer_Drop_Ratio_AVG; Average_Physical_Resource_Block_Usage_UL_AVG; Average_Physical_Resource_Block_Usage_DL_AVG; Complete_RACH_Setup_Success_Rate_AVG; AGG1_blocked_distribution_rate_AVG; AGG2_blocked_distribution_rate_AVG; AGG4_blocked_distribution_rate_AVG; AGG8_blocked_distribution_rate_AVG; ECM_failure_ratio_due_to_Rejection_by_RRM_RAC_AVG; AGG_level_block_Rate_AVG; ERAB_Drop_Ratio_with_UE_Lost_cause_initiated_by_eNB_AVG
6672;0;11/18/2015 13:00;40306112;0.9974432;0.9972587;0.4989206;0.9994711;0.9995474;0.9987085;9.800152;0.000572976;5.030495;23.4956;0.83094956;0.346333187;0.264594286;0.113131209;0.275941319;0;0.000148462;4.22E-05
6673;0;11/18/2015 13:00;62226112;0.9338927;0.9995652;0.7878791;0.9998015;1;0.9992275;10.36027;0.001505;0.3119445;3.812363;0.79509022;0.15242011;0.136073297;0.072627033;0.232286264;0;2.97E-06;3.27E-05
6674;0;11/18/2015 13:00;74454232;0.7522223;0.9918623;0.2570193;0.9977694;0.9979601;0.9959471;9.439972;0.004142653;1.249085;4.276649;0.610406264;0.171451648;0.203586703;0.334322857;0.27964978;0;0.000209121;3.00E-05
6675;0;11/18/2015 13:00;94301231;0.9913032;0.9995011;;0.9996276;0.9998972;0.9895834;11.31697;0.0084725;0.2675;0.896978;0.191915495;0.018406593;0.012271099;0.012728901;0.000549451;0;8.79E-07;0
6676;0;11/18/2015 14:00;26218113;0.9980645;0.999096;0.8025725;0.9996234;0.9999065;0.9920474;8.913411;0.000753261;1.396467;11.3481;0.924962826;0.186825109;0.254725326;0.141085109;0.417363913;0;5.15E-05;2.25E-05
6677;0;11/18/2015 14:00;300V8112;0.9937725;0.9998726;0.65345;0.9994845;0.9903379;0.9917431;9.819121;0.00527;0.09307692;1.894293;0.842526848;0.097463696;0.054347826;0.055072391;0.097463696;0;8.70E-07;0.000188696
6678;0;11/18/2015 14:00;35412111;0.997712;0.9992787;0.8772727;0.9995036;1;0.9986613;10.28757;0.006452857;0.1932692;1.402717;0.965381099;0.018387717;0.037810435;0.028778478;0.110675435;0;1.20E-06;1.62E-05
6679;0;11/18/2015 14:00;10607112;0.9841616;0.9988511;0.2668782;0.9990495;0.9996054;0.9946402;8.132127;0.001016744;5.055435;30.16685;0.808448587;0.134355761;0.231777174;0.167394565;0.466472065;0;0.000286739;7.48E-05
6680;0;11/18/2015 14:00;30215111;0.996069;0.999555;0.443622;0.9995022;0.9998604;0.9964331;9.983883;0.000636111;4.373641;15.46984;0.859051957;0.271620543;0.261563804;0.146379239;0.320436848;0;6.97E-05;5.20E-05
6681;0;11/18/2015 14:00;30219232;0.9940224;0.9920604;0.298332;0.9988551;0.9964707;0.9944429;10.11001;0.010533;0.04;1.160054;0.671716087;0.034804565;0.03577;0.079770435;0.24095913;0;8.37E-06;0
6682;0;11/18/2015 14:00;35141131;0.9999663;0.9968816;0.628572;0.9997398;0.9996521;0.9982574;10.57845;0.00399;0.1875;4.328533;0.964107391;0.201155543;0.210505652;0.369412174;0.110231087;0;2.74E-05;4.79E-05
6683;0;11/18/2015 14:00;94307113;0.9964393;0.9984481;0.8793082;0.9991624;0.9995543;0.9912376;12.5332;0.006421667;0.1474359;0.9440217;0.90483337;0.017391304;0.00181163;0.02173913;0.067753587;0;4.35E-07;0
6684;0;11/18/2015 14:00;116B3132;0.9971686;0.9978725;0.1807815;0.9994693;0.9998414;0.9988194;10.20053;0.001877692;1.084239;7.948732;0.862365435;0.139065761;0.227727065;0.405670761;0.22753663;0;0.000506848;6.42E-05
6685;0;11/18/2015 14:00;23134132;0.9981571;0.9992633;0.09605482;0.999206;0.9998562;0.9839224;10.13672;0.002282812;0.938587;6.687228;0.872351413;0.30562587;0.222983696;0.312273043;0.159117283;0;0.000141087;0.000105217
6686;0;11/18/2015 14:00;33723112;0.9913624;0.9988629;0.5491321;0.9990846;0.9998114;0.9975137;9.694992;0.001066076;3.853261;13.51495;0.828912717;0.29988837;0.23466087;0.121339674;0.344111087;0;0.000104348;5.80E-05
6687;0;11/18/2015 14:00;411D7132;0.9463737;0.9963465;0.75;0.9996018;0.9996861;0.9994279;9.210095;0.005232857;0.4832192;3.564131;0.645538261;0.111615543;0.17225;0.381377174;0.193453261;0;3.28E-05;0
6688;0;11/18/2015 14:00;52704212;0.9782564;0.9979441;0.439651;0.9990804;0.9996401;0.995289;9.120919;0.001143243;2.03279;9.310507;0.861836957;0.138001196;0.151990217;0.122772609;0.587235978;0;6.30E-05;3.68E-05
6689;0;11/18/2015 14:00;60069113;0.9993609;0.9993389;0.6833534;0.9995723;0.9998596;0.9976327;9.518951;0.000468452;5.234511;32.20535;0.9582125;0.239416087;0.302963478;0.142564674;0.315055435;0;0.000173913;3.21E-05
6690;0;11/18/2015 14:00;70023131;0.9956162;0.9998919;0.7673608;0.999898;0.9998434;1;10.54813;0.001878;0.2039634;3.309783;0.983189783;0.1943675;0.265040543;0.312782283;0.140853261;0;7.70E-05;4.15E-05
6691;0;11/18/2015 14:00;97027132;0.9998953;0.9994865;0.5555533;0.9995447;0.9999177;1;10.718;0.004654444;0.3558642;2.795109;0.891807391;0.194988696;0.183394891;0.324802065;0.122901522;0;1.76E-05;8.98E-05
6692;0;11/18/2015 14:00;100I3231;0.9968298;0.9975117;0.4467904;0.9991187;0.9995802;0.9968224;9.75895;0.003860952;1.66236;4.748007;0.876451957;0.1170275;0.22767163;0.410621739;0.233808804;0;0.000106413;0.000226196
6693;0;11/18/2015 14:00;1101B232;0.9895312;0.9971987;0.2206448;0.9964721;0.9976511;0.9318994;7.012323;0.006761875;0.1763096;1.558786;0.68737837;0.109564891;0.078964457;0.22061413;0.3191175;0;3.67E-05;0.000512065
6694;0;11/18/2015 14:00;324A5132;0.9994943;0.9985768;0.3817225;0.9983152;0.9996958;0.997341;11.3703;0.004189189;1.648098;5.093478;0.865100435;0.433060761;0.194406196;0.199819783;0.096626522;0;7.75E-05;0.00032837
6695;0;11/18/2015 14:00;328C1111;0.9930687;0.9983102;0.4818959;0.9985933;0.9993339;0.9805866;9.681477;0.002941364;0.2944444;2.044022;0.833489239;0.069599565;0.114889783;0.076889239;0.488621196;0;4.78E-06;8.11E-05
6696;0;11/18/2015 14:00;50010113;0.9989959;0.9972985;0.6551558;0.99917;0.999779;0.9987141;9.614524;0.0009545;2.769565;13.92065;0.948532717;0.208778587;0.222888804;0.124648696;0.443684891;0;0.000105435;3.04E-05
6697;0;11/18/2015 14:00;50309233;0.9976445;0.9967276;0.2324181;0.9989834;0.9992182;0.9966707;8.740996;0.002922812;0.8863225;6.957518;0.89885837;0.206872065;0.259593043;0.323512609;0.2100225;0;0.00023;7.45E-05
6698;0;11/18/2015 14:00;52326112;0.9779934;0.9969509;0.7502852;0.9993859;0.9996856;0.9992974;9.627001;0.001614286;0.5852355;6.710145;0.873949239;0.180927391;0.199705543;0.110442935;0.432836848;0;1.72E-05;6.83E-05
6699;0;11/18/2015 14:00;111F9233;0.86481;0.99017;0.2736696;0.9905081;0.9958661;0.9351146;7.486349;0.01431574;0.2220588;1.705978;0.470649239;0.05521587;0.05068;0.151469783;0.32959087;0;1.39E-05;0.000627826
6700;0;11/18/2015 14:00;244A3111;0.9490719;0.9984069;0.5608742;0.9993079;0.9998679;0.9579329;8.764686;0.001768611;0.6876374;3.644837;0.753035652;0.082080326;0.0666325;0.091347283;0.575156413;0;1.34E-05;3.04E-05
6701;0;11/18/2015 14:00;40818111;0.9980807;0.9991181;0.5414855;0.9987663;0.9998235;0.9966274;9.764954;0.001275281;7.97038;47.82092;0.786549565;0.373832391;0.336311413;0.135498261;0.154358696;0;0.00034913;4.03E-05
6702;0;11/18/2015 14:00;42746113;0.9963248;0.9979907;0.4439463;0.9996038;0.999846;0.9998567;8.442029;0.000536029;1.919837;13.58261;0.924094457;0.158864891;0.174862826;0.111342283;0.55493;0;7.98E-05;3.48E-05
6703;0;11/18/2015 14:00;434T2213;0.9858438;0.9986728;0.5350674;0.9995538;0.9998583;0.9995307;8.521255;0.000873404;1.226902;11.14022;0.937137174;0.203296957;0.193370761;0.129789022;0.473543804;0;7.37E-05;1.80E-05
6704;0;11/18/2015 14:00;600T7233;0.9999871;0.9993359;0.4177256;0.9994029;0.996502;0.9897388;10.16545;0.001716563;0.7105978;9.44375;0.986100435;0.293562065;0.230774457;0.294308478;0.181355978;0;0.000202174;1.21E-05
6705;0;11/18/2015 14:00;653T1113;0.9976452;0.994191;0.654083;0.99828;0.9993516;0.9984002;11.00385;0.00195358;4.426268;11.54384;0.915855326;0.339958152;0.197885761;0.10556587;0.323980978;0;5.63E-05;5.04E-05
6706;0;11/18/2015 14:00;30083131;0.9998806;0.9992006;0.3415073;0.9992393;0.9996926;0.9987639;10.39275;0.003180909;0.1663793;3.908152;0.854581087;0.195833152;0.194880435;0.370004891;0.206672174;0;5.32E-05;7.02E-05
6707;0;11/18/2015 14:00;557T1213;0.946368;0.9991485;0.6596231;0.9996509;0.9998438;0.9981752;8.791729;0.000764762;1.012047;8.522011;0.847913587;0.139051739;0.165455326;0.131733587;0.563759565;0;4.28E-05;2.58E-05
6708;0;11/18/2015 14:00;623T0112;0.9982505;0.9992818;0.5212836;0.999593;0.9998813;1;7.542018;0.001702273;0.6589674;4.895924;0.892874783;0.04984663;0.089511522;0.135046413;0.562552609;0;2.46E-05;2.50E-05
6709;0;11/18/2015 14:00;72010233;0.9101508;0.9973125;0.4455106;0.9985797;0.9992666;0.9766129;9.742666;0.007017647;0.2022727;2.371428;0.739111786;0.282596429;0.174578333;0.244489643;0.13166881;0;2.71E-05;0.000101786
6710;0;11/18/2015 14:00;73111113;0.9973471;0.9981658;0.5941254;0.9994168;0.9997813;0.9998232;8.729892;0.000631177;6.15625;30.80181;0.932527174;0.18313163;0.254488478;0.14509;0.417289565;0;0.000286957;5.03E-05
6711;0;11/18/2015 14:00;81324131;0.9972814;0.9969257;0.3840178;0.9995314;0.9999285;0.997102;10.49961;0.001390645;0.8326087;8.240217;0.873679348;0.272460543;0.272493043;0.336893804;0.118152935;0;0.000381848;5.08E-05
6712;0;11/18/2015 14:00;82027233;0.9909617;0.9915338;0.2582;0.9964364;0.9984285;0.9703678;8.451988;0.004047531;1.138134;10.09647;0.606385761;0.1234025;0.229276739;0.340353478;0.306966848;0;0.000662283;0.000141739
6713;0;11/18/2015 14:00;95412111;0.9944741;0.9995435;0.8166198;0.9961147;0.9995075;0.9998126;11.06191;0.004412963;2.291848;12.30435;0.903101087;0.363774674;0.199115652;0.081576739;0.322924022;0;3.75E-05;8.43E-05
6714;0;11/18/2015 14:00;104W0131;0.9943713;0.9987266;0.253113;0.999305;0.999715;0.9985534;9.918943;0.001880588;0.5845109;10.75924;0.826150435;0.188568913;0.227466522;0.368150978;0.215813261;0;0.000176304;0.000136196
6715;0;11/18/2015 14:00;116H0132;0.9932169;0.999544;0.3535981;0.9995302;0.9997878;0.9986106;11.87174;0.003929091;0.3443452;1.805435;0.88489587;0.222427717;0.167435217;0.255186957;0.083210761;0;2.08E-05;0.000194565
6716;0;11/18/2015 14:00;220T9113;0.9984735;0.9993389;0.402454;0.9996999;0.9997988;0.9936206;9.070121;0.000332651;4.294022;38.2163;0.76499337;0.191655217;0.227332609;0.152364565;0.406907391;0;4.46E-05;3.91E-05
6717;0;11/18/2015 14:00;300S9113;0.9849318;0.9995396;0.5625955;0.999754;0.9998837;0.9970295;10.07872;0.001257222;0.4502718;3.924457;0.859591413;0.184196304;0.173740435;0.111217391;0.367802609;0;8.59E-06;9.04E-05
6718;0;11/18/2015 14:00;330J7232;0.9997938;0.9975425;0.1646408;0.9973055;0.9992702;0.9980251;10.3133;0.005902381;1.005978;6.062228;0.842350761;0.301863152;0.245867717;0.30122087;0.140179457;0;0.000181522;6.02E-05
6719;0;11/18/2015 14:00;40718233;0.9862675;0.9943143;0.4791662;0.9989617;0.9998332;0.9999201;8.847615;0.006822857;0.2227848;4.265489;0.877640761;0.194736739;0.227179674;0.376282717;0.1583225;0;5.45E-05;0.000400978
6720;0;11/18/2015 14:00;408H7133;0.9977946;0.9990808;0.4372069;0.9995692;0.9998262;0.996559;10.57719;0.001467778;1.075272;8.630435;0.884332609;0.367248913;0.23275587;0.278164565;0.110960978;0;0.000167174;4.25E-05
6721;0;11/18/2015 14:00;54512111;0.9990554;0.9998044;0.9027775;0.9994185;0.9999676;0.9984472;11.38287;0.001783333;0.2807408;4.138678;0.979428804;0.092387826;0.129153043;0.070318913;0.403792065;0;7.28E-06;6.85E-05
6722;0;11/18/2015 14:00;84205113;0.9899056;0.9999418;;0.99692;1;0.9925373;10.75478;0.052976;0.21875;0.6339674;0.922687229;0.010869565;0.000776413;0.00465837;0.016304348;0;2.17E-07;0
6723;0;11/18/2015 14:00;84501231;0.9983205;0.9948605;0.8322689;0.9986003;0.9993425;0.9733582;11.23622;0.005598695;0.3871528;1.875;0.837883804;0.230839239;0.180573478;0.173583804;0.088916413;0;1.79E-05;6.21E-05
6724;0;11/18/2015 14:00;96209112;0.763948;0.9998844;0.8910389;0.9997116;0.9999699;0.9805582;11.02127;0.001473889;0.2825581;2.17038;0.564845;0.148169348;0.037375978;0.000572065;0.08562163;0;3.26E-07;0
6725;0;11/18/2015 14:00;10403132;0.9942874;0.9950779;0.1576528;0.9974704;0.9981371;0.9888197;9.363344;0.003187945;0.8254529;5.405706;0.839619348;0.130893913;0.226748043;0.384433587;0.257924891;0;0.000370435;0.000388696
6726;0;11/18/2015 14:00;10536113;0.9408673;0.999431;0.3158912;0.9995563;0.999908;0.9801691;9.688343;0.000618485;1.497101;12.47255;0.84342413;0.190833696;0.173850435;0.101311413;0.534005326;0;6.27E-05;4.49E-05
6727;0;11/18/2015 14:00;11696111;0.9952371;0.9989426;0.5931543;0.9997074;0.9999666;0.9971346;10.11655;0.000448667;1.51413;12.49837;0.873300978;0.257455435;0.241206196;0.133963478;0.367375543;0;4.82E-05;3.65E-05
6728;0;11/18/2015 14:00;116F1233;0.999033;0.9999212;0.75641;0.9998886;0.985316;1;12.39922;0.005125;0.27875;3.198641;0.899873478;0.212381522;0.163869891;0.241942283;0.110066848;0;3.04E-05;3.74E-05
6729;0;11/18/2015 14:00;36720113;0.9938428;0.9997054;0.7285345;0.999576;0.9998379;0.9994671;10.71169;0.001857619;0.5184783;3.564312;0.945700326;0.13695087;0.119125978;0.026932283;0.184381739;0;6.52E-07;0
6730;0;11/18/2015 14:00;36909112;0.982053;0.9993509;0.9010985;0.999333;0.9997171;0.9876069;9.291795;0.014675;0.1075;0.4659421;0.915736977;0;0;0;0.032608696;0;0;9.88E-05
6731;0;11/18/2015 14:00;55772132;0.9170985;0.9897435;0.5;0.9984816;0.9965929;1;7.70009;0.02328333;0.07946429;1.083424;0.874491978;0.007246413;0.026009348;0.092197174;0.026720978;0;6.52E-07;0
6732;0;11/18/2015 14:00;84233111;0.9893934;0.999786;0.758586;0.9996871;1.000008;0.9974748;10.77194;0.002879;0.2547059;2.115761;0.979041087;0.071557935;0.044384022;0.022946848;0.067632826;0;4.35E-07;2.83E-05
6733;0;11/18/2015 15:00;33317113;0.9986393;0.9993572;0.4031696;0.9995076;0.9998689;0.9934456;9.176379;0.000565309;4.612634;33.68145;0.80401828;0.176265054;0.263310753;0.15442129;0.406002473;0;0.000228495;7.15E-05
6734;0;11/18/2015 15:00;100DM133;0.9793546;0.9974437;0.4002954;0.9982829;0.9956952;0.9464942;12.66889;0.002073896;1.862097;17.9414;0.711221828;0.087215484;0.08127;0.082254086;0.749260645;0;0.005226237;0.000151613
6735;0;11/18/2015 15:00;42332232;0.995131;0.9967131;0.5757567;0.9987869;0.9982367;0.9948052;11.23471;0.0372;0.025;0.8842294;0.80390931;0.001194731;0.002389462;0.007168495;0;0;3.23E-07;0.000716882
6736;0;11/18/2015 15:00;70851231;0.9917562;1;1;0.9976973;0.9998567;1;10.5183;0.06831333;0.05;0.9231183;0.983071882;0;0;0.010752688;0;0;0;0
6737;0;11/18/2015 15:00;23106112;0.9986024;0.9994035;0.4845771;0.9997471;0.9999142;0.994;9.187131;0.000326667;4.298387;25.7664;0.854688387;0.220320323;0.294200968;0.156859785;0.328619355;0;0.000135376;4.51E-05
6738;0;11/18/2015 15:00;36909113;0.9923553;0.9993154;0.5204064;0.9996417;0.999862;0.9447433;9.89604;0.001851111;0.2914706;2.599821;0.673171935;0.121024086;0.076243871;0.048729785;0.356152473;0;4.41E-06;1.69E-05
6739;0;11/18/2015 15:00;71213113;0.982564;0.9996247;0.9705882;0.9998266;1.000001;1;11.12107;0.001792222;0.8977778;2.71129;0.907692473;0.195372688;0.082794731;0.082097312;0.29564914;0;6.34E-06;2.45E-05
6740;0;11/18/2015 15:00;507T0113;0.9960781;0.9979768;0.6706247;0.998992;0.9997991;0.9984005;7.573613;0.001339286;3.075;19.36712;0.958362151;0.066779677;0.19344871;0.145671505;0.594100215;0;0.000202258;4.56E-05
6741;0;11/18/2015 15:00;65311111;0.9982527;0.9988916;0.59391;0.9989792;0.9990458;0.9976899;9.441078;0.001582333;1.442742;7.735484;0.915607419;0.175808387;0.136059355;0.105468065;0.571912581;0;4.62E-05;0
6742;0;11/18/2015 15:00;82002111;0.9938731;0.9966049;0.5165977;0.9984902;0.9995067;0.9981961;7.284586;0.001526196;17.88145;64.83952;0.885428925;0.08790129;0.186661075;0.145821505;0.579616237;0;0.002857957;0.00013043
6743;0;11/18/2015 15:00;88417132;0.9866678;0.9998351;0.9;0.9987792;0.9997649;0.9950192;10.98852;0.008109285;0.1433099;1.112097;0.871999892;0.106246774;0.03441914;0.034577204;0.050563118;0;1.51E-06;0
6744;0;11/18/2015 15:00;320U1233;0.9246122;0.9980468;0.1242187;0.9993828;0.9994506;0.9953916;9.582381;0.002207692;0.15;4.605914;0.727861398;0.180136774;0.228605484;0.376213763;0.215043118;0;6.47E-05;0.000160645
6745;0;11/18/2015 15:00;41161133;0.9326507;0.9999259;0.75;1;1;1;9.659052;;0.2107692;6.048118;0.953475484;0.142982796;0.179381075;0.230795269;0.178023656;0;8.49E-06;0
6746;0;11/18/2015 15:00;41410113;0.9988202;0.9991684;0.3742535;0.9995276;0.9999274;0.9990441;8.427692;0.000482747;5.750269;49.57151;0.960306129;0.14880086;0.322114194;0.203557742;0.325527527;0;0.000535161;4.14E-05
6747;0;11/18/2015 15:00;701B3233;0.9833218;0.998924;0.875;0.9995123;0.9989085;0.9982079;9.833332;0.004123637;0.3648256;4.251075;0.944778817;0.162933978;0.222679785;0.395092688;0.154776989;0;7.08E-05;1.95E-05
6748;0;11/18/2015 15:00;51040113;0.9974635;0.9974718;0.5521016;0.9975004;0.9997904;0.9994171;8.544036;0.003368986;2.194444;17.62626;0.954884839;0.148679462;0.20153043;0.129712366;0.520078065;0;0.00013;2.41E-05
6749;0;11/18/2015 15:00;555T5132;1;0.9983853;0.5498013;0.9987895;0.9995038;0.9251056;11.73475;0.003042432;10.27921;6.412634;0.961345376;0.372265806;0.261740645;0.213673548;0.098557097;0;4.88E-05;2.77E-05
6750;0;11/18/2015 15:00;60401232;0.9995568;0.9920881;0.666666;0.9869532;0.9979712;0.9928572;11.61706;0.09132769;0.09827586;1.088172;0.808642747;0.010752688;0.011200753;0.015322581;0.027240108;0;5.38E-07;0.000358387
6751;0;11/18/2015 15:00;71703231;0.9990343;0.9991597;0.3094227;0.9993398;0.9998541;0.9999065;10.57011;0.002558333;0.5524194;7.212903;0.961975699;0.297576129;0.251900645;0.308495161;0.142027957;0;0.000136129;0
6752;0;11/18/2015 15:00;80642231;0.9747102;0.9987717;0.07315797;0.9990675;0.9996813;;10.41823;0.001469831;1.493817;10.21505;0.859244409;0.299536774;0.293293333;0.311397957;0.095772903;0;0.000324086;0.000115806
6753;0;11/18/2015 15:00;90701231;0.9973969;0.9987504;0.4460391;0.9781005;0.9355197;0.9961134;10.63502;0.02995074;0.3376374;3.000806;0.958643656;0.229620215;0.268745161;0.298182796;0.138935591;0;3.89E-05;2.02E-05
6754;0;11/18/2015 15:00;94601113;0.9981493;0.999676;0.7275024;0.9993249;0.9999504;0.9990934;9.815032;0.000804872;2.201075;18.96398;0.952500645;0.249783871;0.249055914;0.128076774;0.373083548;0;8.31E-05;6.17E-05
6755;0;11/18/2015 15:00;105U6233;0.9998564;0.984994;0.4666659;0.9979694;0.9995261;0.9724247;12.44288;0.009137778;0.2344552;1.388799;0.8635235;0.099826129;0.038474086;0.166302581;0.07174129;0;7.20E-06;0.000174946
6756;0;11/18/2015 15:00;23702112;0.998669;0.9992833;0.5357222;0.9990699;0.9996741;0.988121;9.893702;0.001168919;3.201075;17.16183;0.867610753;0.314906452;0.25371;0.126233656;0.305150968;0;5.70E-05;6.84E-05
6757;0;11/18/2015 15:00;26207112;0.9946314;0.9997078;0.875;0.9998105;1;1;13.12366;0.005876666;0.145;0.6642473;0.965822796;0.043010753;0.005376344;0.008064516;0.029569892;0;3.23E-07;0
6758;0;11/18/2015 15:00;436T4211;0.9975994;0.9987937;0.6788993;0.9993832;0.9997918;1;9.896423;0.001170612;1.306183;8.785215;0.943174516;0.216146559;0.184588602;0.140046344;0.459218387;0;4.06E-05;3.72E-05
6759;0;11/18/2015 15:00;50046231;0.9727409;0.9948658;0.224011;0.9989931;0.9994808;0.9544259;7.751985;0.002464211;0.4506481;5.121058;0.900250215;0.09861828;0.209497849;0.386566989;0.305316667;0;0.00030914;4.39E-05
6760;0;11/18/2015 15:00;70457112;0.9982713;0.9991545;0.5112926;0.9995422;0.9998711;0.9977924;7.972054;0.000483864;4.212635;38.80618;0.944147634;0.114134516;0.278157527;0.179896129;0.427812043;0;0.000298065;2.17E-05
6761;0;11/18/2015 15:00;71802112;0.9971886;0.9990842;0.4235373;0.999503;0.9999014;0.9989195;8.477606;0.001100476;0.989785;8.927689;0.909615484;0.125973763;0.183246022;0.103577742;0.587203333;0;4.86E-05;1.22E-05
6762;0;11/18/2015 15:00;74452232;0.9965352;0.996222;0.7630212;0.9995109;0.9990779;0.9928084;10.71748;0.0113725;0.235;1.674462;0.475212903;0.074149355;0.116371935;0.17404871;0.076290108;0;6.99E-06;0.000119462
6763;0;11/18/2015 15:00;35142231;0.7878389;0.9993098;;0.9982364;0.9992504;1;7.433653;0.11111;0.04375;0.7508065;0.604336719;0.010752688;0;0;0;0;0;0
6764;0;11/18/2015 15:00;407F5111;0.9980488;0.9990173;0.4293234;0.9990857;0.9998172;0.9995068;7.666964;0.001012262;6.052151;50.64839;0.89038914;0.203534731;0.297223978;0.172534086;0.326706129;0;0.000415806;0.000140538
6765;0;11/18/2015 15:00;43437112;0.9979281;0.9953864;0.3701225;0.9990339;0.9995137;0.9978055;7.940891;0.002191463;1.702957;7.093548;0.89818957;0.086683226;0.121065161;0.13167914;0.64982;0;4.97E-05;4.94E-05
6766;0;11/18/2015 15:00;43532131;0.9961496;0.995514;0.1439389;0.9933659;0.9992037;0.7709486;9.041997;0.007091609;2.489516;11.28522;0.902230538;0.159416774;0.178382903;0.221248602;0.440952366;0;0.00123086;0.00016914
6767;0;11/18/2015 15:00;508T4232;0.9833466;0.9976264;0.0712034;0.9985171;0.9992421;0.9718477;9.243153;0.001998696;0.6756272;7.491846;0.853503978;0.189064409;0.221147742;0.372370645;0.217417527;0;0.000375161;0.000147742
6768;0;11/18/2015 15:00;51518111;0.9904838;0.9943931;0.5962285;0.9983407;0.9991995;0.9974246;8.65413;0.002143333;2.532246;10.19722;0.875367204;0.154843011;0.05873;0.07575957;0.667656452;0;7.40E-05;6.18E-05
6769;0;11/18/2015 16:00;115M2232;0.9959718;0.9996923;0.4084525;0.99967;0.9998921;0.9952866;11.35982;0.002215714;1.064894;7.79211;0.889341383;0.39320234;0.210292766;0.237594574;0.137635;0;6.53E-05;1.87E-05
6770;0;11/18/2015 16:00;20662112;0.9985048;0.9997509;0.7364628;0.999627;0.9998221;0.99851;11.22137;0.000922632;0.9539894;6.669415;0.877972766;0.257736277;0.149125319;0.083886383;0.370954149;0;9.36E-06;4.35E-05
6771;0;11/18/2015 16:00;22817111;0.9922696;0.9989968;1;0.9998134;0.9979736;0.9961538;11.35931;0.01754;0.05;0.3050532;0.900225745;0;0;0;0.021276596;0;0;0
6772;0;11/18/2015 16:00;26413113;0.9936169;0.9994357;0.4235552;0.9994503;0.9999139;0.9946821;8.467648;0.000847049;1.861436;15.37872;0.913160106;0.186956489;0.288631489;0.142189574;0.382221489;0;5.45E-05;6.46E-05
6773;0;11/18/2015 16:00;30364113;0.9991357;0.9973312;0.5391354;0.9993259;0.9989471;0.9905229;9.844969;0.00176;0.631383;6.571808;0.832376915;0.159564362;0.13214117;0.093543617;0.529644468;0;2.02E-05;3.89E-05
6774;0;11/18/2015 16:00;40840113;0.9985775;0.9991456;0.3914303;0.9996594;0.9998964;0.9964355;9.491758;0.00047791;1.410904;17.36809;0.859318298;0.179685319;0.257365106;0.153915638;0.409033298;0;9.22E-05;6.97E-05
6775;0;11/18/2015 16:00;23531113;0.9986798;0.9987158;0.4421775;0.9991387;0.9997831;0.9830601;9.315043;0.00092;3.005585;18.31941;0.81319766;0.210354043;0.211072766;0.137955957;0.440616702;0;0.000118404;7.40E-05
6776;0;11/18/2015 16:00;235G4112;0.9944968;0.9985645;0.4014022;0.9988533;0.9993969;0.982303;9.325685;0.001146702;18.20904;65.18644;0.757847766;0.286441489;0.321736383;0.154210957;0.237610957;0;0.001324255;0.000114894
6777;0;11/18/2015 16:00;23821112;0.9843297;0.9996644;0.4232423;0.999613;0.9999284;0.9926404;10.70578;0.000596393;1.680851;14.43484;0.856431809;0.309981702;0.210321702;0.128950532;0.350745106;0;6.83E-05;2.74E-05
6778;0;11/18/2015 16:00;31043131;0.9983318;0.9954053;0.1833765;0.9983918;0.9991531;0.9799044;10.37874;0.003435682;0.3459239;3.16117;0.84034234;0.271200426;0.227092553;0.361238617;0.087276596;0;4.37E-05;0.000126596
6779;0;11/18/2015 16:00;41274231;0.9697014;0.9972911;0.571594;0.9991111;1;0.99813;8.990527;0.005968572;0.2549451;4.88617;0.946229681;0.115541596;0.210204574;0.452432766;0.179266702;0;0.000104894;0
6780;0;11/18/2015 16:00;412D2132;0.9954948;0.9953546;0.3942228;0.99929;0.9998015;0.9991036;9.536232;0.001627805;2.923404;13.8258;0.827515957;0.234903511;0.270942872;0.328997447;0.165156596;0;0.000560638;8.38E-05
6781;0;11/18/2015 16:00;709A9111;0.9737725;0.9980609;0.5738502;0.9996071;0.9998936;0.9995813;7.702521;0.001119091;0.899734;8.127926;0.92680266;0.078486915;0.146125319;0.13255766;0.642829894;0;4.70E-05;1.53E-05
6782;0;11/18/2015 16:00;950T3233;0.9946186;0.9991901;0.32351;0.9990281;0.9960328;0.987739;10.31663;0.002228293;1.554787;11.21649;0.586559468;0.44424766;0.249895319;0.22092117;0.084936809;0;0.000133936;1.27E-05
6783;0;11/18/2015 16:00;220W9231;0.9907255;0.9990316;0.4326542;0.9995533;0.9996962;0.9953911;10.27307;0.002624375;1.240054;9.626329;0.875356277;0.25159766;0.219546277;0.290397447;0.163990106;0;9.76E-05;5.22E-05
6784;0;11/18/2015 16:00;300B3233;0.9994681;0.9994387;0.61111;1;1.000031;1;10.64416;;0.05454545;0.8454787;0.888597447;0.010638298;0;0;0.010638298;0;1.06E-07;0
